ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
SEA,"Seattle, WA",DTW,"Detroit, MI"
SEA,"Seattle, WA",SLC,"Salt Lake City, UT"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",SAN,"San Diego, CA"
SEA,"Seattle, WA",FAI,"Fairbanks, AK"
SEA,"Seattle, WA",SYR,"Syracuse, NY"
SEA,"Seattle, WA",MSP,"Minneapolis, MN"
SEA,"Seattle, WA",OGG,"Kahului, HI"
SEA,"Seattle, WA",ATL,"Atlanta, GA"
SEA,"Seattle, WA",BOS,"Boston, MA"
SEA,"Seattle, WA",LIH,"Lihue, HI"
SEA,"Seattle, WA",KOA,"Kona, HI"
SEA,"Seattle, WA",JFK,"New York, NY"
SEA,"Seattle, WA",DTW,"Detroit, MI"
SEA,"Seattle, WA",CVG,"Cincinnati, OH"
SEA,"Seattle, WA",ONT,"Ontario, CA"
SEA,"Seattle, WA",PSP,"Palm Springs, CA"
SEA,"Seattle, WA",SLC,"Salt Lake City, UT"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",SAN,"San Diego, CA"
SEA,"Seattle, WA",FAI,"Fairbanks, AK"
SEA,"Seattle, WA",MSP,"Minneapolis, MN"
SEA,"Seattle, WA",PDX,"Portland, OR"
SEA,"Seattle, WA",ATL,"Atlanta, GA"
SEA,"Seattle, WA",LAX,"Los Angeles, CA"
SEA,"Seattle, WA",BOS,"Boston, MA"
SEA,"Seattle, WA",ANC,"Anchorage, AK"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",JFK,"New York, NY"
SEA,"Seattle, WA",MCO,"Orlando, FL"
SEA,"Seattle, WA",PSP,"Palm Springs, CA"
SEA,"Seattle, WA",MSP,"Minneapolis, MN"
SEA,"Seattle, WA",GEG,"Spokane, WA"
SEA,"Seattle, WA",RDU,"Raleigh/Durham, NC"
SEA,"Seattle, WA",IAD,"Washington, DC"
SEA,"Seattle, WA",BNA,"Nashville, TN"
SEA,"Seattle, WA",AUS,"Austin, TX"
SEA,"Seattle, WA",ATL,"Atlanta, GA"
SEA,"Seattle, WA",BOS,"Boston, MA"
SEA,"Seattle, WA",JFK,"New York, NY"
SEA,"Seattle, WA",ATL,"Atlanta, GA"
SEA,"Seattle, WA",JFK,"New York, NY"
SEA,"Seattle, WA",DTW,"Detroit, MI"
SEA,"Seattle, WA",MSP,"Minneapolis, MN"
SEA,"Seattle, WA",OGG,"Kahului, HI"
SEA,"Seattle, WA",ATL,"Atlanta, GA"
SEA,"Seattle, WA",JFK,"New York, NY"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",PSP,"Palm Springs, CA"
SEA,"Seattle, WA",IAH,"Houston, TX"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",BNA,"Nashville, TN"
SEA,"Seattle, WA",PHX,"Phoenix, AZ"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",AUS,"Austin, TX"
SEA,"Seattle, WA",SNA,"Santa Ana, CA"
SEA,"Seattle, WA",TUS,"Tucson, AZ"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",DTW,"Detroit, MI"
SEA,"Seattle, WA",HNL,"Honolulu, HI"
SEA,"Seattle, WA",ATL,"Atlanta, GA"
SEA,"Seattle, WA",BOS,"Boston, MA"
SEA,"Seattle, WA",JFK,"New York, NY"
SEA,"Seattle, WA",MSP,"Minneapolis, MN"
SEA,"Seattle, WA",IND,"Indianapolis, IN"
SEA,"Seattle, WA",BNA,"Nashville, TN"
SEA,"Seattle, WA",IND,"Indianapolis, IN"
SEA,"Seattle, WA",SBA,"Santa Barbara, CA"
SEA,"Seattle, WA",FAT,"Fresno, CA"
SEA,"Seattle, WA",SIT,"Sitka, AK"
SEA,"Seattle, WA",BOI,"Boise, ID"
SEA,"Seattle, WA",ONT,"Ontario, CA"
SEA,"Seattle, WA",PSP,"Palm Springs, CA"
SEA,"Seattle, WA",SMF,"Sacramento, CA"
SEA,"Seattle, WA",STS,"Santa Rosa, CA"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",SLC,"Salt Lake City, UT"
SEA,"Seattle, WA",FCA,"Kalispell, MT"
SEA,"Seattle, WA",MFR,"Medford, OR"
SEA,"Seattle, WA",MSP,"Minneapolis, MN"
SEA,"Seattle, WA",GEG,"Spokane, WA"
SEA,"Seattle, WA",JAC,"Jackson, WY"
SEA,"Seattle, WA",EUG,"Eugene, OR"
SEA,"Seattle, WA",RNO,"Reno, NV"
SEA,"Seattle, WA",PDX,"Portland, OR"
SEA,"Seattle, WA",RDM,"Bend/Redmond, OR"
SEA,"Seattle, WA",PSC,"Pasco/Kennewick/Richland, WA"
SEA,"Seattle, WA",BNA,"Nashville, TN"
SEA,"Seattle, WA",LAX,"Los Angeles, CA"
SEA,"Seattle, WA",SJC,"San Jose, CA"
SEA,"Seattle, WA",BZN,"Bozeman, MT"
SEA,"Seattle, WA",KTN,"Ketchikan, AK"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",AUS,"Austin, TX"
SEA,"Seattle, WA",MRY,"Monterey, CA"
SEA,"Seattle, WA",SBP,"San Luis Obispo, CA"
SEA,"Seattle, WA",SNA,"Santa Ana, CA"
SEA,"Seattle, WA",TUS,"Tucson, AZ"
SEA,"Seattle, WA",MCI,"Kansas City, MO"
SEA,"Seattle, WA",LAX,"Los Angeles, CA"
SEA,"Seattle, WA",CVG,"Cincinnati, OH"
SEA,"Seattle, WA",ILN,"Wilmington, OH"
SEA,"Seattle, WA",BWI,"Baltimore, MD"
SEA,"Seattle, WA",RFD,"Rockford, IL"
SEA,"Seattle, WA",AFW,"Dallas/Fort Worth, TX"
SEA,"Seattle, WA",SBD,"San Bernardino, CA"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",MIA,"Miami, FL"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",MSN,"Madison, WI"
SEA,"Seattle, WA",CLT,"Charlotte, NC"
SEA,"Seattle, WA",DFW,"Dallas/Fort Worth, TX"
SEA,"Seattle, WA",PHX,"Phoenix, AZ"
SEA,"Seattle, WA",RSW,"Fort Myers, FL"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",CLT,"Charlotte, NC"
SEA,"Seattle, WA",PHL,"Philadelphia, PA"
SEA,"Seattle, WA",DFW,"Dallas/Fort Worth, TX"
SEA,"Seattle, WA",PHX,"Phoenix, AZ"
SEA,"Seattle, WA",MIA,"Miami, FL"
SEA,"Seattle, WA",DFW,"Dallas/Fort Worth, TX"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",IAH,"Houston, TX"
SEA,"Seattle, WA",EWR,"Newark, NJ"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",LAX,"Los Angeles, CA"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",IAH,"Houston, TX"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",EWR,"Newark, NJ"
SEA,"Seattle, WA",PIT,"Pittsburgh, PA"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",IAH,"Houston, TX"
SEA,"Seattle, WA",EWR,"Newark, NJ"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",IAD,"Washington, DC"
SEA,"Seattle, WA",LAX,"Los Angeles, CA"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",IAH,"Houston, TX"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",EWR,"Newark, NJ"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",IAD,"Washington, DC"
SEA,"Seattle, WA",IAH,"Houston, TX"
SEA,"Seattle, WA",EWR,"Newark, NJ"
SEA,"Seattle, WA",ORD,"Chicago, IL"
SEA,"Seattle, WA",IAH,"Houston, TX"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",PDX,"Portland, OR"
SEA,"Seattle, WA",LAX,"Los Angeles, CA"
SEA,"Seattle, WA",SFO,"San Francisco, CA"
SEA,"Seattle, WA",STL,"St. Louis, MO"
SEA,"Seattle, WA",SMF,"Sacramento, CA"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",OAK,"Oakland, CA"
SEA,"Seattle, WA",DAL,"Dallas, TX"
SEA,"Seattle, WA",BNA,"Nashville, TN"
SEA,"Seattle, WA",SJC,"San Jose, CA"
SEA,"Seattle, WA",PHX,"Phoenix, AZ"
SEA,"Seattle, WA",MDW,"Chicago, IL"
SEA,"Seattle, WA",MCI,"Kansas City, MO"
SEA,"Seattle, WA",STL,"St. Louis, MO"
SEA,"Seattle, WA",ONT,"Ontario, CA"
SEA,"Seattle, WA",SMF,"Sacramento, CA"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",SLC,"Salt Lake City, UT"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",OAK,"Oakland, CA"
SEA,"Seattle, WA",DAL,"Dallas, TX"
SEA,"Seattle, WA",HOU,"Houston, TX"
SEA,"Seattle, WA",BNA,"Nashville, TN"
SEA,"Seattle, WA",SJC,"San Jose, CA"
SEA,"Seattle, WA",PHX,"Phoenix, AZ"
SEA,"Seattle, WA",MDW,"Chicago, IL"
SEA,"Seattle, WA",MCI,"Kansas City, MO"
SEA,"Seattle, WA",DEN,"Denver, CO"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",OAK,"Oakland, CA"
SEA,"Seattle, WA",BNA,"Nashville, TN"
SEA,"Seattle, WA",SJC,"San Jose, CA"
SEA,"Seattle, WA",PHX,"Phoenix, AZ"
SEA,"Seattle, WA",MDW,"Chicago, IL"
SEA,"Seattle, WA",HNL,"Honolulu, HI"
SEA,"Seattle, WA",OGG,"Kahului, HI"
SEA,"Seattle, WA",OAK,"Oakland, CA"
SEA,"Seattle, WA",IFP,"Bullhead City, AZ"
SEA,"Seattle, WA",CVG,"Cincinnati, OH"
SEA,"Seattle, WA",PDX,"Portland, OR"
SEA,"Seattle, WA",CVG,"Cincinnati, OH"
SEA,"Seattle, WA",PDX,"Portland, OR"
SEA,"Seattle, WA",MEM,"Memphis, TN"
SEA,"Seattle, WA",IND,"Indianapolis, IN"
SEA,"Seattle, WA",BLI,"Bellingham, WA"
SEA,"Seattle, WA",FRD,"Friday Harbor, WA"
SEA,"Seattle, WA",ESD,"Eastsound, WA"
SEA,"Seattle, WA",CLM,"Port Angeles, WA"
SEA,"Seattle, WA",MVW,"Burlington/Mount Vernon, WA"
SEA,"Seattle, WA",OAK,"Oakland, CA"
SEA,"Seattle, WA",IND,"Indianapolis, IN"
SEA,"Seattle, WA",OAK,"Oakland, CA"
SEA,"Seattle, WA",PDX,"Portland, OR"
SEA,"Seattle, WA",MEM,"Memphis, TN"
SEA,"Seattle, WA",ANC,"Anchorage, AK"
SEA,"Seattle, WA",OAK,"Oakland, CA"
SEA,"Seattle, WA",MEM,"Memphis, TN"
SEA,"Seattle, WA",MSP,"Minneapolis, MN"
SEA,"Seattle, WA",MSN,"Madison, WI"
SEA,"Seattle, WA",EWR,"Newark, NJ"
SEA,"Seattle, WA",FLL,"Fort Lauderdale, FL"
SEA,"Seattle, WA",BOS,"Boston, MA"
SEA,"Seattle, WA",JFK,"New York, NY"
SEA,"Seattle, WA",BOS,"Boston, MA"
SEA,"Seattle, WA",JFK,"New York, NY"
SEA,"Seattle, WA",MEM,"Memphis, TN"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",PHX,"Phoenix, AZ"
SEA,"Seattle, WA",LAS,"Las Vegas, NV"
SEA,"Seattle, WA",LAX,"Los Angeles, CA"
SFB,"Sanford, FL",ACY,"Atlantic City, NJ"
SFB,"Sanford, FL",PIA,"Peoria, IL"
SFB,"Sanford, FL",CVG,"Cincinnati, OH"
SFB,"Sanford, FL",PSM,"Portsmouth, NH"
SFB,"Sanford, FL",OWB,"Owensboro, KY"
SFB,"Sanford, FL",GSO,"Greensboro/High Point, NC"
SFB,"Sanford, FL",EYW,"Key West, FL"
SFB,"Sanford, FL",AVL,"Asheville, NC"
SFB,"Sanford, FL",TRI,"Bristol/Johnson City/Kingsport, TN"
SFB,"Sanford, FL",GSP,"Greer, SC"
SFB,"Sanford, FL",FNT,"Flint, MI"
SFB,"Sanford, FL",SGF,"Springfield, MO"
SFB,"Sanford, FL",ATW,"Appleton, WI"
SFB,"Sanford, FL",ORF,"Norfolk, VA"
SFB,"Sanford, FL",RFD,"Rockford, IL"
SFB,"Sanford, FL",PIT,"Pittsburgh, PA"
SFB,"Sanford, FL",PBG,"Plattsburgh, NY"
SFB,"Sanford, FL",LEX,"Lexington, KY"
SFB,"Sanford, FL",SWF,"Newburgh/Poughkeepsie, NY"
SFB,"Sanford, FL",XNA,"Fayetteville, AR"
SFB,"Sanford, FL",BMI,"Bloomington/Normal, IL"
SFB,"Sanford, FL",CHA,"Chattanooga, TN"
SFB,"Sanford, FL",EVV,"Evansville, IN"
SFB,"Sanford, FL",PIA,"Peoria, IL"
SFB,"Sanford, FL",CVG,"Cincinnati, OH"
SFB,"Sanford, FL",TYS,"Knoxville, TN"
SFB,"Sanford, FL",CKB,"Clarksburg/Fairmont, WV"
SFB,"Sanford, FL",PSM,"Portsmouth, NH"
SFB,"Sanford, FL",OWB,"Owensboro, KY"
SFB,"Sanford, FL",GSO,"Greensboro/High Point, NC"
SFB,"Sanford, FL",HGR,"Hagerstown, MD"
SFB,"Sanford, FL",MDT,"Harrisburg, PA"
SFB,"Sanford, FL",AVL,"Asheville, NC"
SFB,"Sanford, FL",ABE,"Allentown/Bethlehem/Easton, PA"
SFB,"Sanford, FL",TRI,"Bristol/Johnson City/Kingsport, TN"
SFB,"Sanford, FL",GSP,"Greer, SC"
SFB,"Sanford, FL",FNT,"Flint, MI"
SFB,"Sanford, FL",CID,"Cedar Rapids/Iowa City, IA"
SFB,"Sanford, FL",SGF,"Springfield, MO"
SFB,"Sanford, FL",ATW,"Appleton, WI"
SFB,"Sanford, FL",SBN,"South Bend, IN"
SFB,"Sanford, FL",SCE,"State College, PA"
SFB,"Sanford, FL",ORF,"Norfolk, VA"
SFB,"Sanford, FL",MEM,"Memphis, TN"
SFB,"Sanford, FL",IND,"Indianapolis, IN"
SFB,"Sanford, FL",RFD,"Rockford, IL"
SFB,"Sanford, FL",ROA,"Roanoke, VA"
SFB,"Sanford, FL",PIT,"Pittsburgh, PA"
SFB,"Sanford, FL",PBG,"Plattsburgh, NY"
SFB,"Sanford, FL",LEX,"Lexington, KY"
SFB,"Sanford, FL",BNA,"Nashville, TN"
SFB,"Sanford, FL",TUL,"Tulsa, OK"
SFB,"Sanford, FL",HTS,"Ashland, WV"
SFB,"Sanford, FL",LCK,"Columbus, OH"
SFB,"Sanford, FL",ELM,"Elmira/Corning, NY"
SFB,"Sanford, FL",BGR,"Bangor, ME"
SFB,"Sanford, FL",SDF,"Louisville, KY"
SFB,"Sanford, FL",DSM,"Des Moines, IA"
SFB,"Sanford, FL",GRR,"Grand Rapids, MI"
SFB,"Sanford, FL",XNA,"Fayetteville, AR"
SFB,"Sanford, FL",IAG,"Niagara Falls, NY"
SFB,"Sanford, FL",BLV,"Belleville, IL"
SFB,"Sanford, FL",USA,"Concord, NC"
SFB,"Sanford, FL",BMI,"Bloomington/Normal, IL"
SFB,"Sanford, FL",CHA,"Chattanooga, TN"
SFB,"Sanford, FL",EVV,"Evansville, IN"
SFB,"Sanford, FL",FWA,"Fort Wayne, IN"
SFB,"Sanford, FL",ELP,"El Paso, TX"
SFB,"Sanford, FL",ABE,"Allentown/Bethlehem/Easton, PA"
SFB,"Sanford, FL",SDF,"Louisville, KY"
SFB,"Sanford, FL",RSW,"Fort Myers, FL"
SFB,"Sanford, FL",GPT,"Gulfport/Biloxi, MS"
SFO,"San Francisco, CA",ORD,"Chicago, IL"
SFO,"San Francisco, CA",EWR,"Newark, NJ"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",PDX,"Portland, OR"
SFO,"San Francisco, CA",HNL,"Honolulu, HI"
SFO,"San Francisco, CA",OGG,"Kahului, HI"
SFO,"San Francisco, CA",BOS,"Boston, MA"
SFO,"San Francisco, CA",ORD,"Chicago, IL"
SFO,"San Francisco, CA",EWR,"Newark, NJ"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",PDX,"Portland, OR"
SFO,"San Francisco, CA",HNL,"Honolulu, HI"
SFO,"San Francisco, CA",BOS,"Boston, MA"
SFO,"San Francisco, CA",ANC,"Anchorage, AK"
SFO,"San Francisco, CA",ORD,"Chicago, IL"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",PDX,"Portland, OR"
SFO,"San Francisco, CA",DCA,"Washington, DC"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",BOS,"Boston, MA"
SFO,"San Francisco, CA",DCA,"Washington, DC"
SFO,"San Francisco, CA",JFK,"New York, NY"
SFO,"San Francisco, CA",ORD,"Chicago, IL"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",PDX,"Portland, OR"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",OAK,"Oakland, CA"
SFO,"San Francisco, CA",BFI,"Seattle, WA"
SFO,"San Francisco, CA",DFW,"Dallas/Fort Worth, TX"
SFO,"San Francisco, CA",BOI,"Boise, ID"
SFO,"San Francisco, CA",LAS,"Las Vegas, NV"
SFO,"San Francisco, CA",SAN,"San Diego, CA"
SFO,"San Francisco, CA",GEG,"Spokane, WA"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",PDX,"Portland, OR"
SFO,"San Francisco, CA",RDM,"Bend/Redmond, OR"
SFO,"San Francisco, CA",LAX,"Los Angeles, CA"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",SNA,"Santa Ana, CA"
SFO,"San Francisco, CA",PAE,"Everett, WA"
SFO,"San Francisco, CA",SLC,"Salt Lake City, UT"
SFO,"San Francisco, CA",MSP,"Minneapolis, MN"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",DTW,"Detroit, MI"
SFO,"San Francisco, CA",ATL,"Atlanta, GA"
SFO,"San Francisco, CA",JFK,"New York, NY"
SFO,"San Francisco, CA",DTW,"Detroit, MI"
SFO,"San Francisco, CA",MSP,"Minneapolis, MN"
SFO,"San Francisco, CA",ATL,"Atlanta, GA"
SFO,"San Francisco, CA",BOS,"Boston, MA"
SFO,"San Francisco, CA",JFK,"New York, NY"
SFO,"San Francisco, CA",DTW,"Detroit, MI"
SFO,"San Francisco, CA",SLC,"Salt Lake City, UT"
SFO,"San Francisco, CA",MSP,"Minneapolis, MN"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",LAX,"Los Angeles, CA"
SFO,"San Francisco, CA",SLC,"Salt Lake City, UT"
SFO,"San Francisco, CA",DTW,"Detroit, MI"
SFO,"San Francisco, CA",MSP,"Minneapolis, MN"
SFO,"San Francisco, CA",JFK,"New York, NY"
SFO,"San Francisco, CA",DTW,"Detroit, MI"
SFO,"San Francisco, CA",ATL,"Atlanta, GA"
SFO,"San Francisco, CA",ATL,"Atlanta, GA"
SFO,"San Francisco, CA",SLC,"Salt Lake City, UT"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",LAX,"Los Angeles, CA"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",DEN,"Denver, CO"
SFO,"San Francisco, CA",SAN,"San Diego, CA"
SFO,"San Francisco, CA",BFI,"Seattle, WA"
SFO,"San Francisco, CA",CPS,"St. Louis, MO"
SFO,"San Francisco, CA",LAX,"Los Angeles, CA"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",SBA,"Santa Barbara, CA"
SFO,"San Francisco, CA",BFL,"Bakersfield, CA"
SFO,"San Francisco, CA",FAT,"Fresno, CA"
SFO,"San Francisco, CA",BOI,"Boise, ID"
SFO,"San Francisco, CA",ONT,"Ontario, CA"
SFO,"San Francisco, CA",SAT,"San Antonio, TX"
SFO,"San Francisco, CA",PSP,"Palm Springs, CA"
SFO,"San Francisco, CA",DEN,"Denver, CO"
SFO,"San Francisco, CA",SLC,"Salt Lake City, UT"
SFO,"San Francisco, CA",LAS,"Las Vegas, NV"
SFO,"San Francisco, CA",FCA,"Kalispell, MT"
SFO,"San Francisco, CA",SAN,"San Diego, CA"
SFO,"San Francisco, CA",MFR,"Medford, OR"
SFO,"San Francisco, CA",GEG,"Spokane, WA"
SFO,"San Francisco, CA",JAC,"Jackson, WY"
SFO,"San Francisco, CA",EUG,"Eugene, OR"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",RNO,"Reno, NV"
SFO,"San Francisco, CA",PDX,"Portland, OR"
SFO,"San Francisco, CA",RDM,"Bend/Redmond, OR"
SFO,"San Francisco, CA",MSO,"Missoula, MT"
SFO,"San Francisco, CA",ABQ,"Albuquerque, NM"
SFO,"San Francisco, CA",DAL,"Dallas, TX"
SFO,"San Francisco, CA",DFW,"Dallas/Fort Worth, TX"
SFO,"San Francisco, CA",BNA,"Nashville, TN"
SFO,"San Francisco, CA",ACV,"Arcata/Eureka, CA"
SFO,"San Francisco, CA",LAX,"Los Angeles, CA"
SFO,"San Francisco, CA",SJC,"San Jose, CA"
SFO,"San Francisco, CA",BZN,"Bozeman, MT"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",AUS,"Austin, TX"
SFO,"San Francisco, CA",OTH,"North Bend/Coos Bay, OR"
SFO,"San Francisco, CA",SBP,"San Luis Obispo, CA"
SFO,"San Francisco, CA",SUN,"Sun Valley/Hailey/Ketchum, ID"
SFO,"San Francisco, CA",SNA,"Santa Ana, CA"
SFO,"San Francisco, CA",TUS,"Tucson, AZ"
SFO,"San Francisco, CA",SBA,"Santa Barbara, CA"
SFO,"San Francisco, CA",BFL,"Bakersfield, CA"
SFO,"San Francisco, CA",FAT,"Fresno, CA"
SFO,"San Francisco, CA",BOI,"Boise, ID"
SFO,"San Francisco, CA",ONT,"Ontario, CA"
SFO,"San Francisco, CA",PSP,"Palm Springs, CA"
SFO,"San Francisco, CA",SMF,"Sacramento, CA"
SFO,"San Francisco, CA",STS,"Santa Rosa, CA"
SFO,"San Francisco, CA",SLC,"Salt Lake City, UT"
SFO,"San Francisco, CA",MFR,"Medford, OR"
SFO,"San Francisco, CA",GEG,"Spokane, WA"
SFO,"San Francisco, CA",EUG,"Eugene, OR"
SFO,"San Francisco, CA",RNO,"Reno, NV"
SFO,"San Francisco, CA",RDM,"Bend/Redmond, OR"
SFO,"San Francisco, CA",RDD,"Redding, CA"
SFO,"San Francisco, CA",PSC,"Pasco/Kennewick/Richland, WA"
SFO,"San Francisco, CA",MSO,"Missoula, MT"
SFO,"San Francisco, CA",ABQ,"Albuquerque, NM"
SFO,"San Francisco, CA",ACV,"Arcata/Eureka, CA"
SFO,"San Francisco, CA",LAX,"Los Angeles, CA"
SFO,"San Francisco, CA",BUR,"Burbank, CA"
SFO,"San Francisco, CA",MRY,"Monterey, CA"
SFO,"San Francisco, CA",SBP,"San Luis Obispo, CA"
SFO,"San Francisco, CA",TUS,"Tucson, AZ"
SFO,"San Francisco, CA",SBA,"Santa Barbara, CA"
SFO,"San Francisco, CA",PSP,"Palm Springs, CA"
SFO,"San Francisco, CA",SLC,"Salt Lake City, UT"
SFO,"San Francisco, CA",LAX,"Los Angeles, CA"
SFO,"San Francisco, CA",SNA,"Santa Ana, CA"
SFO,"San Francisco, CA",ASE,"Aspen, CO"
SFO,"San Francisco, CA",CVG,"Cincinnati, OH"
SFO,"San Francisco, CA",AFW,"Dallas/Fort Worth, TX"
SFO,"San Francisco, CA",DEN,"Denver, CO"
SFO,"San Francisco, CA",LAS,"Las Vegas, NV"
SFO,"San Francisco, CA",DFW,"Dallas/Fort Worth, TX"
SFO,"San Francisco, CA",ATL,"Atlanta, GA"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",DEN,"Denver, CO"
SFO,"San Francisco, CA",ONT,"Ontario, CA"
SFO,"San Francisco, CA",DEN,"Denver, CO"
SFO,"San Francisco, CA",LAS,"Las Vegas, NV"
SFO,"San Francisco, CA",DFW,"Dallas/Fort Worth, TX"
SFO,"San Francisco, CA",ATL,"Atlanta, GA"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",ORD,"Chicago, IL"
SFO,"San Francisco, CA",CLT,"Charlotte, NC"
SFO,"San Francisco, CA",PHL,"Philadelphia, PA"
SFO,"San Francisco, CA",DFW,"Dallas/Fort Worth, TX"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",MIA,"Miami, FL"
SFO,"San Francisco, CA",ORD,"Chicago, IL"
SFO,"San Francisco, CA",SYR,"Syracuse, NY"
SFO,"San Francisco, CA",CLT,"Charlotte, NC"
SFO,"San Francisco, CA",PHL,"Philadelphia, PA"
SFO,"San Francisco, CA",DFW,"Dallas/Fort Worth, TX"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",JFK,"New York, NY"
SFO,"San Francisco, CA",MIA,"Miami, FL"
SFO,"San Francisco, CA",DFW,"Dallas/Fort Worth, TX"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",ORD,"Chicago, IL"
SFO,"San Francisco, CA",IAH,"Houston, TX"
SFO,"San Francisco, CA",DEN,"Denver, CO"
SFO,"San Francisco, CA",LAS,"Las Vegas, NV"
SFO,"San Francisco, CA",SAN,"San Diego, CA"
SFO,"San Francisco, CA",BWI,"Baltimore, MD"
SFO,"San Francisco, CA",SEA,"Seattle, WA"
SFO,"San Francisco, CA",PDX,"Portland, OR"
SFO,"San Francisco, CA",OGG,"Kahului, HI"
SFO,"San Francisco, CA",RDU,"Raleigh/Durham, NC"
SFO,"San Francisco, CA",IAD,"Washington, DC"
SFO,"San Francisco, CA",BNA,"Nashville, TN"
SFO,"San Francisco, CA",LAX,"Los Angeles, CA"
SFO,"San Francisco, CA",BOS,"Boston, MA"
SFO,"San Francisco, CA",PHX,"Phoenix, AZ"
SFO,"San Francisco, CA",LIH,"Lihue, HI"
